Secondary_School_Name,LSOA_CODE,Pupil_count
St Ignatius College,E01001414,"3"
St Ignatius College,E01001413,"3"
St Ignatius College,E01001408,"3"
St Ignatius College,E01001406,"3"
Highgate Wood Secondary School,E01002016,"55"
Highgate Wood Secondary School,E01002015,"54"
Highgate Wood Secondary School,E01002018,"49"
Highgate Wood Secondary School,E01002021,"46"
Highgate Wood Secondary School,E01002024,"45"
Highgate Wood Secondary School,E01001986,"44"
Highgate Wood Secondary School,E01002017,"44"
Highgate Wood Secondary School,E01002059,"43"
Highgate Wood Secondary School,E01001989,"37"
Highgate Wood Secondary School,E01002019,"36"
Highgate Wood Secondary School,E01002060,"33"
Highgate Wood Secondary School,E01002014,"32"
Highgate Wood Secondary School,E01002013,"32"
Highgate Wood Secondary School,E01001985,"32"
Highgate Wood Secondary School,E01033086,"29"
Highgate Wood Secondary School,E01001988,"29"
Highgate Wood Secondary School,E01001990,"28"
Highgate Wood Secondary School,E01002011,"26"
Highgate Wood Secondary School,E01002758,"25"
Highgate Wood Secondary School,E01002755,"23"
Highgate Wood Secondary School,E01001984,"22"
Highgate Wood Secondary School,E01002006,"22"
Highgate Wood Secondary School,E01002757,"22"
Highgate Wood Secondary School,E01033085,"18"
Highgate Wood Secondary School,E01002020,"15"
Highgate Wood Secondary School,E01002061,"15"
Highgate Wood Secondary School,E01002062,"15"
Highgate Wood Secondary School,E01002756,"15"
Highgate Wood Secondary School,E01002811,"14"
Highgate Wood Secondary School,E01002759,"13"
Highgate Wood Secondary School,E01001987,"11"
Highgate Wood Secondary School,E01002007,"8"
Highgate Wood Secondary School,E01002005,"8"
Highgate Wood Secondary School,E01002804,"7"
Highgate Wood Secondary School,E01002064,"7"
Highgate Wood Secondary School,E01002063,"7"
Highgate Wood Secondary School,E01002025,"7"
Highgate Wood Secondary School,E01002023,"7"
Highgate Wood Secondary School,E01002010,"7"
Highgate Wood Secondary School,E01002753,"6"
Highgate Wood Secondary School,E01002032,"5"
Highgate Wood Secondary School,E01001963,"4"
Highgate Wood Secondary School,E01001994,"4"
Highgate Wood Secondary School,E01002002,"4"
Highgate Wood Secondary School,E01002078,"4"
Highgate Wood Secondary School,E01002080,"4"
Highgate Wood Secondary School,E01002098,"4"
Highgate Wood Secondary School,E01002741,"4"
Highgate Wood Secondary School,E01002760,"4"
Highgate Wood Secondary School,E01002770,"4"
Highgate Wood Secondary School,E01002806,"4"
Highgate Wood Secondary School,E01002807,"4"
Highgate Wood Secondary School,E01001979,"3"
Highgate Wood Secondary School,E01001981,"3"
Highgate Wood Secondary School,E01001995,"3"
Highgate Wood Secondary School,E01001998,"3"
Highgate Wood Secondary School,E01002001,"3"
Highgate Wood Secondary School,E01002003,"3"
Highgate Wood Secondary School,E01002004,"3"
Highgate Wood Secondary School,E01002008,"3"
Highgate Wood Secondary School,E01002009,"3"
Highgate Wood Secondary School,E01002030,"3"
Highgate Wood Secondary School,E01002037,"3"
Highgate Wood Secondary School,E01002049,"3"
Highgate Wood Secondary School,E01002071,"3"
Highgate Wood Secondary School,E01002077,"3"
Highgate Wood Secondary School,E01002082,"3"
Highgate Wood Secondary School,E01002094,"3"
Highgate Wood Secondary School,E01002754,"3"
Highgate Wood Secondary School,E01002809,"3"
Fortismere School,E01001995,"102"
Fortismere School,E01001991,"87"
Fortismere School,E01001996,"80"
Fortismere School,E01001992,"72"
Fortismere School,E01001993,"71"
Fortismere School,E01001997,"68"
Fortismere School,E01000156,"53"
Fortismere School,E01001968,"51"
Fortismere School,E01002023,"43"
Fortismere School,E01000178,"42"
Fortismere School,E01002022,"37"
Fortismere School,E01000182,"34"
Fortismere School,E01000181,"34"
Fortismere School,E01001963,"33"
Fortismere School,E01002020,"26"
Fortismere School,E01001967,"26"
Fortismere School,E01001994,"14"
Fortismere School,E01001966,"13"
Fortismere School,E01002025,"10"
Fortismere School,E01000177,"10"
Fortismere School,E01000164,"9"
Fortismere School,E01000179,"9"
Fortismere School,E01002021,"9"
Fortismere School,E01001987,"7"
Fortismere School,E01002019,"7"
Fortismere School,E01033086,"7"
Fortismere School,E01002010,"6"
Fortismere School,E01002013,"5"
Fortismere School,E01002062,"5"
Fortismere School,E01002770,"4"
Fortismere School,E01002082,"4"
Fortismere School,E01002063,"4"
Fortismere School,E01002061,"4"
Fortismere School,E01002059,"4"
Fortismere School,E01002037,"4"
Fortismere School,E01002009,"4"
Fortismere School,E01001985,"4"
Fortismere School,E01002091,"3"
Fortismere School,E01002085,"3"
Fortismere School,E01002042,"3"
Fortismere School,E01002027,"3"
Fortismere School,E01002018,"3"
Fortismere School,E01002017,"3"
Fortismere School,E01002015,"3"
Fortismere School,E01002011,"3"
Fortismere School,E01002002,"3"
Fortismere School,E01001998,"3"
Fortismere School,E01001989,"3"
Fortismere School,E01001986,"3"
Fortismere School,E01001965,"3"
Fortismere School,E01001527,"3"
Fortismere School,E01001390,"3"
Fortismere School,E01000320,"3"
Fortismere School,E01000319,"3"
Fortismere School,E01000185,"3"
Fortismere School,E01000176,"3"
Fortismere School,E01000163,"3"
Fortismere School,E01000160,"3"
Fortismere School,E01000159,"3"
Fortismere School,E01000158,"3"
Fortismere School,E01000157,"3"
Whitmore High School,E01002213,"106"
Whitmore High School,E01002217,"86"
Whitmore High School,E01002138,"79"
Whitmore High School,E01002133,"66"
Whitmore High School,E01002241,"63"
Whitmore High School,E01002219,"59"
Whitmore High School,E01002136,"58"
Whitmore High School,E01002240,"52"
Whitmore High School,E01002237,"50"
Whitmore High School,E01002211,"42"
Whitmore High School,E01002206,"36"
Whitmore High School,E01002221,"33"
Whitmore High School,E01002160,"31"
Whitmore High School,E01002238,"29"
Whitmore High School,E01002128,"29"
Whitmore High School,E01002212,"28"
Whitmore High School,E01002218,"27"
Whitmore High School,E01002132,"25"
Whitmore High School,E01002242,"24"
Whitmore High School,E01002204,"24"
Whitmore High School,E01002220,"22"
Whitmore High School,E01002239,"19"
Whitmore High School,E01002210,"17"
Whitmore High School,E01002215,"17"
Whitmore High School,E01002135,"14"
Whitmore High School,E01002130,"13"
Whitmore High School,E01002129,"13"
Whitmore High School,E01002207,"12"
Whitmore High School,E01002153,"11"
Whitmore High School,E01001309,"11"
Whitmore High School,E01002126,"9"
Whitmore High School,E01002180,"9"
Whitmore High School,E01002233,"8"
Whitmore High School,E01002216,"8"
Whitmore High School,E01002214,"8"
Whitmore High School,E01002185,"8"
Whitmore High School,E01002222,"7"
